smallRNAName	NC1	NC2	NC3	NC4	NC5	Pcos1	Pcos2	Pcos3	Pcos4	Pcos5
tsrna-14268	7.906263342	0	6.457587213	0	3.766100078	0	7.533268798	3.984222479	16.99447113	0
tsrna-15255	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-13396	0	1.084043743	0	0	0	0	0	3.984222479	5.664823711	0
tsrna-20729	0	0	0	0	0	0	0	0	5.664823711	6.570410158
tsrna-06820	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-01534	0	0	0	0	0	0	0	0	11.32964742	0
tsrna-22375	2.635421114	0	0	0	0	0	0	0	33.98894226	3.285205079
tsrna-14116	0	0	1.291517443	0	3.766100078	0	11.2999032	3.984222479	11.32964742	0
tsrna-20748	7.906263342	0	1.291517443	0	3.766100078	5.979895591	11.2999032	7.968444958	0	0
tsrna-24790	13.17710557	3.25213123	9.040622098	13.21457832	6.276833463	0	18.833172	9.960556197	16.99447113	16.42602539
tsrna-15384	0	1.084043743	0	35.23887553	5.02146677	5.979895591	11.2999032	3.984222479	79.30753195	13.14082032
tsrna-02905	5.270842228	3.25213123	6.457587213	8.809718882	3.766100078	29.89947796	15.0665376	3.984222479	0	6.570410158
tsrna-08447	0	0	0	4.404859441	0	0	3.766634399	1.992111239	0	3.285205079
tsrna-09958	0	0	0	0	0	0	3.766634399	0	0	3.285205079
tsrna-02923	5.270842228	1.084043743	6.457587213	0	2.510733385	11.95979118	11.2999032	3.984222479	16.99447113	0
tsrna-26070	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-01869	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-01539	0	0	0	0	0	0	0	0	11.32964742	0
tsrna-19928	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-11561	21.08336891	7.588306203	9.040622098	17.61943776	8.787566848	11.95979118	11.2999032	11.95266744	28.32411855	9.855615237
tsrna-08215	0	0	0	8.809718882	0	0	3.766634399	1.992111239	0	3.285205079
tsrna-13929	0	0	1.291517443	13.21457832	1.255366693	0	0	0	0	3.285205079
tsrna-02622	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-14505	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-00109	13.17710557	3.25213123	2.583034885	8.809718882	5.02146677	5.979895591	18.833172	7.968444958	5.664823711	13.14082032
tsrna-04709	60.61468562	14.09256866	45.20311049	44.04859441	28.87343393	35.87937355	60.26615039	35.85800231	50.9834134	55.84848634
tsrna-18383	13.17710557	4.336174973	10.33213954	114.5263455	7.532200156	0	7.533268798	11.95266744	16.99447113	26.28164063
tsrna-10556	0	0	1.291517443	0	1.255366693	5.979895591	0	0	0	0
tsrna-14493	2.635421114	1.084043743	2.583034885	17.61943776	1.255366693	0	3.766634399	5.976333718	11.32964742	6.570410158
tsrna-13460	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-15194	0	0	2.583034885	0	0	0	0	7.968444958	5.664823711	3.285205079
tsrna-00184	2.635421114	5.420218717	9.040622098	17.61943776	5.02146677	0	22.59980639	15.93688992	5.664823711	13.14082032
tsrna-05104	15.81252668	2.168087487	20.66427908	158.5749399	11.29830023	17.93968677	22.59980639	3.984222479	22.65929484	16.42602539
tsrna-22266	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-08201	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-10375	2.635421114	3.25213123	5.16606977	17.61943776	5.02146677	11.95979118	11.2999032	3.984222479	5.664823711	3.285205079
tsrna-15108	274.0837958	171.2789114	215.6834129	193.8138154	174.4959703	328.8942575	229.7646983	163.3531216	209.5984773	157.6898438
tsrna-22032	2.635421114	0	0	0	1.255366693	0	3.766634399	0	0	0
tsrna-12913	5.270842228	0	3.874552328	26.42915665	2.510733385	0	3.766634399	11.95266744	50.9834134	6.570410158
tsrna-04634	0	1.084043743	0	0	1.255366693	0	0	3.984222479	0	3.285205079
tsrna-21508	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-00828	15.81252668	4.336174973	11.62365698	17.61943776	3.766100078	5.979895591	3.766634399	3.984222479	5.664823711	9.855615237
tsrna-20035	10.54168446	0	10.33213954	13.21457832	6.276833463	0	11.2999032	13.94477868	11.32964742	6.570410158
tsrna-14474	0	1.084043743	0	17.61943776	1.255366693	0	0	0	5.664823711	0
tsrna-10177	2.635421114	0	0	8.809718882	0	0	0	0	0	0
tsrna-16305	2.635421114	1.084043743	3.874552328	4.404859441	11.29830023	17.93968677	7.533268798	0	5.664823711	19.71123047
tsrna-18344	0	0	0	0	1.255366693	11.95979118	0	0	5.664823711	0
tsrna-03186	0	0	0	0	0	0	0	3.984222479	0	3.285205079
tsrna-06787	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-10797	5.270842228	0	1.291517443	4.404859441	3.766100078	5.979895591	11.2999032	1.992111239	28.32411855	0
tsrna-13496	1773.63841	3399.561179	2473.255903	2449.101849	1667.126968	3253.063202	1815.51778	1595.681103	2498.187256	1829.859229
tsrna-01776	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-18974	0	0	1.291517443	0	0	0	0	0	0	3.285205079
tsrna-05415	2.635421114	1.084043743	2.583034885	4.404859441	1.255366693	5.979895591	0	1.992111239	22.65929484	3.285205079
tsrna-05087	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-04630	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-06889	44.80215894	19.51278738	33.57945351	74.8826105	70.30053479	5.979895591	22.59980639	97.61345074	45.31858969	29.56684571
tsrna-03608	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-02415	108.0522657	56.37027465	114.9450524	616.6803217	94.15250195	83.71853827	112.999032	217.1401251	283.2411855	200.3975098
tsrna-03977	0	0	2.583034885	35.23887553	1.255366693	0	3.766634399	0	11.32964742	6.570410158
tsrna-01329	0	0	0	0	0	0	0	0	0	3.285205079
tsrna-25568	0	0	0	0	0	0	7.533268798	0	0	0
tsrna-26371	0	0	1.291517443	4.404859441	0	0	0	1.992111239	5.664823711	0
tsrna-01469	2.635421114	20.59683112	10.33213954	8.809718882	8.787566848	17.93968677	7.533268798	15.93688992	39.65376597	9.855615237
tsrna-09109	7.906263342	1.084043743	0	0	1.255366693	11.95979118	18.833172	1.992111239	0	0
tsrna-25069	0	0	3.874552328	0	0	17.93968677	3.766634399	23.90533487	5.664823711	3.285205079
tsrna-02377	2.635421114	0	2.583034885	52.85831329	6.276833463	0	3.766634399	7.968444958	0	0
tsrna-20422	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-02809	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-12509	0	0	1.291517443	0	0	0	0	1.992111239	22.65929484	0
tsrna-25289	71.15637008	32.5213123	20.66427908	35.23887553	27.61806724	23.91958236	120.5323008	13.94477868	22.65929484	26.28164063
tsrna-09968	0	0	0	0	0	0	0	1.992111239	5.664823711	0
tsrna-10676	0	0	2.583034885	4.404859441	0	0	0	0	0	0
tsrna-10641	0	0	2.583034885	0	0	0	0	0	0	0
tsrna-12978	5.270842228	2.168087487	3.874552328	8.809718882	1.255366693	0	0	0	16.99447113	6.570410158
tsrna-18378	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-12047	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-09024	0	1.084043743	1.291517443	0	0	0	0	0	0	0
tsrna-00823	2.635421114	7.588306203	2.583034885	22.0242972	3.766100078	5.979895591	3.766634399	3.984222479	11.32964742	13.14082032
tsrna-06150	18969.76118	17788.07378	18751.54175	14892.82977	16552.00984	16265.31601	17902.8133	17885.17471	10185.35303	16958.22862
tsrna-06870	2.635421114	1.084043743	3.874552328	4.404859441	0	0	3.766634399	1.992111239	0	0
tsrna-16077	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-00434	0	0	0	0	0	5.979895591	0	0	0	0
tsrna-13768	0	0	0	0	0	0	0	0	16.99447113	0
tsrna-13180	0	0	0	4.404859441	0	0	0	0	11.32964742	6.570410158
tsrna-04045	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-16369	7.906263342	2.168087487	2.583034885	13.21457832	5.02146677	0	0	15.93688992	0	6.570410158
tsrna-18767	10.54168446	0	2.583034885	30.83401609	6.276833463	0	7.533268798	1.992111239	67.97788453	3.285205079
tsrna-25665	13.17710557	0	1.291517443	35.23887553	1.255366693	0	3.766634399	5.976333718	11.32964742	3.285205079
tsrna-14297	7.906263342	2.168087487	2.583034885	0	2.510733385	0	7.533268798	1.992111239	16.99447113	0
tsrna-18758	10.54168446	2.168087487	0	17.61943776	3.766100078	5.979895591	7.533268798	1.992111239	16.99447113	0
tsrna-24994	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-05197	2.635421114	0	0	0	1.255366693	0	0	0	0	0
tsrna-06176	221.3753736	227.6491861	400.3704072	356.7936147	637.7262798	239.1958236	354.0636335	575.7201482	277.5763618	239.8199708
tsrna-24811	47.43758005	7.588306203	32.28793606	8.809718882	7.532200156	5.979895591	33.89970959	19.92111239	56.64823711	32.85205079
tsrna-13379	0	1.084043743	5.16606977	0	1.255366693	0	0	0	5.664823711	0
tsrna-16951	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-09006	5.270842228	0	0	0	0	5.979895591	0	0	5.664823711	0
tsrna-04713	0	0	0	0	5.02146677	0	0	0	5.664823711	0
tsrna-24954	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-01692	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-04996	1344.064768	1714.957202	2918.82942	2198.024861	1210.173492	1632.511496	1864.484028	2077.772023	2005.347594	1718.162256
tsrna-01461	0	0	0	0	0	0	0	3.984222479	0	0
tsrna-11555	2.635421114	1.084043743	2.583034885	4.404859441	0	5.979895591	7.533268798	1.992111239	0	0
tsrna-00381	0	1.084043743	1.291517443	0	1.255366693	0	0	0	0	0
tsrna-25828	2.635421114	0	0	0	1.255366693	0	3.766634399	3.984222479	0	0
tsrna-10892	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-09286	0	1.084043743	0	4.404859441	2.510733385	0	3.766634399	0	0	0
tsrna-16831	2.635421114	0	0	0	0	0	0	0	0	0
tsrna-23353	34.26047448	23.84896235	55.53525003	52.85831329	42.68246755	23.91958236	30.13307519	83.66867206	28.32411855	42.70766603
tsrna-15283	0	1.084043743	1.291517443	0	2.510733385	11.95979118	3.766634399	1.992111239	50.9834134	6.570410158
tsrna-05153	0	1.084043743	2.583034885	0	0	0	0	1.992111239	5.664823711	6.570410158
tsrna-00236	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-14781	20724.95164	18427.65959	20781.80717	16346.43339	19562.37917	18077.22437	20264.49307	19735.84605	11680.86649	18909.64043
tsrna-13531	18.4479478	16.26065615	19.37276164	4.404859441	12.55366693	0	18.833172	25.89744611	33.98894226	9.855615237
tsrna-06143	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-21804	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-01886	0	0	3.874552328	4.404859441	2.510733385	0	7.533268798	0	0	3.285205079
tsrna-02077	484.917485	66.12666834	162.7311978	180.5992371	182.0281704	227.2360325	237.2979671	157.3767879	572.1471948	354.8021485
tsrna-08893	2.635421114	0	0	8.809718882	3.766100078	0	0	0	22.65929484	3.285205079
tsrna-20418	0	0	0	35.23887553	0	0	0	0	0	0
tsrna-19205	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-10106	18666.68775	17699.1822	19013.71979	15046.99985	16710.18605	16875.26536	17676.81524	17606.27913	10247.66609	17020.64751
tsrna-06598	0	0	0	0	0	0	0	3.984222479	11.32964742	3.285205079
tsrna-09703	7.906263342	4.336174973	6.457587213	4.404859441	22.59660047	0	11.2999032	53.78700347	39.65376597	32.85205079
tsrna-25169	1771.002989	3341.022817	2539.123292	2717.798275	1635.7428	3468.339443	1706.285383	1681.341886	2418.879724	1810.147998
tsrna-10313	0	1.084043743	1.291517443	0	2.510733385	0	0	3.984222479	0	3.285205079
tsrna-13283	0	2.168087487	1.291517443	0	0	0	0	0	0	0
tsrna-24029	0	1.084043743	1.291517443	0	0	0	0	0	0	0
tsrna-10457	2.635421114	0	0	0	1.255366693	0	0	3.984222479	5.664823711	0
tsrna-01655	21.08336891	3.25213123	15.49820931	22.0242972	12.55366693	17.93968677	30.13307519	13.94477868	33.98894226	29.56684571
tsrna-04026	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-19732	5.270842228	1.084043743	9.040622098	4.404859441	6.276833463	0	11.2999032	13.94477868	0	3.285205079
tsrna-15421	0	0	1.291517443	0	1.255366693	0	0	1.992111239	5.664823711	3.285205079
tsrna-15369	0	0	0	0	2.510733385	0	0	0	0	0
tsrna-06952	5.270842228	1.084043743	0	4.404859441	1.255366693	0	0	0	5.664823711	0
tsrna-11601	0	1.084043743	0	0	0	0	3.766634399	0	0	3.285205079
tsrna-11288	0	0	0	0	0	0	0	0	0	3.285205079
tsrna-21829	21.08336891	8.672349947	14.20669187	101.3117671	8.787566848	17.93968677	37.66634399	9.960556197	141.6205928	19.71123047
tsrna-24577	2.635421114	0	0	0	0	0	7.533268798	0	5.664823711	0
tsrna-23993	0	0	0	4.404859441	3.766100078	5.979895591	3.766634399	0	0	0
tsrna-26103	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-22126	2.635421114	0	1.291517443	0	1.255366693	0	0	1.992111239	0	3.285205079
tsrna-24594	10.54168446	3.25213123	1.291517443	0	5.02146677	0	22.59980639	3.984222479	0	3.285205079
tsrna-10942	0	0	0	0	0	0	0	1.992111239	5.664823711	3.285205079
tsrna-07365	0	0	0	0	1.255366693	0	0	0	0	3.285205079
tsrna-03236	55.34384339	23.84896235	65.86738957	96.9069077	179.517437	53.81906032	71.56605358	141.439898	90.63717937	82.13012697
tsrna-22025	287.2609014	44.44579348	67.15890701	52.85831329	128.0474026	71.75874709	161.9652792	181.2821228	113.2964742	160.9750489
tsrna-23382	0	0	0	4.404859441	0	0	0	0	0	0
tsrna-04102	0	0	0	0	0	0	3.766634399	0	0	0
tsrna-02878	13.17710557	11.92448118	25.83034885	13.21457832	23.85196716	17.93968677	30.13307519	33.86589107	39.65376597	19.71123047
tsrna-03818	0	3.25213123	10.33213954	13.21457832	5.02146677	0	7.533268798	5.976333718	11.32964742	9.855615237
tsrna-03377	0	0	0	0	0	0	3.766634399	0	0	0
tsrna-15958	18.4479478	9.75639369	54.24373259	74.8826105	32.63953401	11.95979118	15.0665376	21.91322363	90.63717937	29.56684571
tsrna-14871	7.906263342	1.084043743	0	0	1.255366693	5.979895591	3.766634399	3.984222479	0	3.285205079
tsrna-22818	7.906263342	0	0	4.404859441	5.02146677	0	3.766634399	5.976333718	22.65929484	9.855615237
tsrna-08659	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-19729	5.270842228	1.084043743	2.583034885	0	2.510733385	0	0	0	0	3.285205079
tsrna-19514	13.17710557	6.50426246	11.62365698	52.85831329	16.319767	0	15.0665376	17.92900116	5.664823711	16.42602539
tsrna-04158	15.81252668	2.168087487	1.291517443	13.21457832	0	0	3.766634399	3.984222479	39.65376597	6.570410158
tsrna-22945	7.906263342	0	2.583034885	0	2.510733385	5.979895591	3.766634399	3.984222479	11.32964742	6.570410158
tsrna-23752	0	2.168087487	0	0	2.510733385	0	0	0	0	0
tsrna-07372	0	0	0	0	0	0	0	0	45.31858969	0
tsrna-02979	5.270842228	3.25213123	6.457587213	0	2.510733385	5.979895591	18.833172	9.960556197	5.664823711	6.570410158
tsrna-15784	0	0	1.291517443	0	0	0	0	0	5.664823711	3.285205079
tsrna-22149	34.26047448	6.50426246	3.874552328	0	7.532200156	17.93968677	30.13307519	0	5.664823711	16.42602539
tsrna-02632	0	0	0	8.809718882	0	0	0	0	0	0
tsrna-07485	2.635421114	2.168087487	7.749104656	4.404859441	3.766100078	5.979895591	0	17.92900116	33.98894226	3.285205079
tsrna-06959	5.270842228	1.084043743	1.291517443	0	1.255366693	0	0	0	0	0
tsrna-20789	18.4479478	24.9330061	15.49820931	17.61943776	25.10733385	29.89947796	30.13307519	35.85800231	113.2964742	16.42602539
tsrna-25659	5.270842228	0	0	4.404859441	0	0	0	1.992111239	22.65929484	0
tsrna-05007	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-10651	5.270842228	3.25213123	1.291517443	0	3.766100078	0	3.766634399	0	16.99447113	9.855615237
tsrna-10660	2.635421114	0	0	0	3.766100078	5.979895591	3.766634399	1.992111239	5.664823711	3.285205079
tsrna-12324	0	0	0	8.809718882	0	0	0	0	0	0
tsrna-12925	15.81252668	11.92448118	23.24731397	167.3846588	20.08586708	29.89947796	18.833172	55.77911471	11.32964742	36.13725587
tsrna-00445	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-12863	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-03284	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-10492	5.270842228	1.084043743	5.16606977	52.85831329	1.255366693	0	7.533268798	5.976333718	0	3.285205079
tsrna-26455	0	0	0	0	1.255366693	0	0	1.992111239	0	0
tsrna-24250	0	0	1.291517443	0	0	5.979895591	0	1.992111239	11.32964742	0
tsrna-14839	0	0	1.291517443	0	1.255366693	0	3.766634399	1.992111239	0	0
tsrna-21408	0	0	1.291517443	4.404859441	0	5.979895591	0	1.992111239	5.664823711	3.285205079
tsrna-25600	0	0	0	0	1.255366693	0	0	0	5.664823711	0
tsrna-04755	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-13421	0	0	0	0	0	0	3.766634399	0	0	0
tsrna-09835	0	0	1.291517443	0	0	0	0	0	5.664823711	0
tsrna-22337	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-13094	0	0	1.291517443	0	0	0	3.766634399	0	0	0
tsrna-22354	2.635421114	0	0	0	0	0	0	1.992111239	5.664823711	3.285205079
tsrna-17429	92.23973899	14.09256866	27.12186629	13.21457832	18.83050039	23.91958236	56.49951599	17.92900116	84.97235566	29.56684571
tsrna-19708	7.906263342	7.588306203	6.457587213	8.809718882	25.10733385	5.979895591	0	21.91322363	5.664823711	6.570410158
tsrna-02862	7.906263342	4.336174973	7.749104656	8.809718882	7.532200156	0	3.766634399	17.92900116	33.98894226	3.285205079
tsrna-24083	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-17601	23.71879003	2.168087487	18.0812442	17.61943776	18.83050039	23.91958236	41.43297839	17.92900116	39.65376597	29.56684571
tsrna-00285	13.17710557	2.168087487	19.37276164	13.21457832	18.83050039	0	18.833172	15.93688992	5.664823711	22.99643555
tsrna-23871	0	0	0	0	1.255366693	0	0	0	0	0
tsrna-06974	2.635421114	1.084043743	2.583034885	264.2915665	1.255366693	0	0	3.984222479	16.99447113	16.42602539
tsrna-14971	2.635421114	6.50426246	5.16606977	30.83401609	12.55366693	5.979895591	3.766634399	15.93688992	22.65929484	16.42602539
tsrna-16288	0	2.168087487	3.874552328	4.404859441	2.510733385	11.95979118	0	5.976333718	5.664823711	0
tsrna-12703	0	0	0	4.404859441	1.255366693	0	0	0	0	0
tsrna-10310	5.270842228	1.084043743	1.291517443	57.26317273	2.510733385	0	7.533268798	0	5.664823711	0
tsrna-11364	2.635421114	2.168087487	0	0	1.255366693	0	0	3.984222479	0	0
tsrna-15214	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-08481	0	0	1.291517443	0	1.255366693	0	0	0	0	0
tsrna-23782	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-18762	5.270842228	0	0	13.21457832	0	11.95979118	0	1.992111239	45.31858969	9.855615237
tsrna-15124	5.270842228	1.084043743	5.16606977	0	1.255366693	0	3.766634399	1.992111239	0	3.285205079
tsrna-02458	0	0	1.291517443	22.0242972	1.255366693	11.95979118	11.2999032	3.984222479	28.32411855	0
tsrna-15519	5.270842228	0	0	0	0	0	0	0	0	0
tsrna-04448	0	0	0	0	0	0	3.766634399	0	0	0
tsrna-18511	0	1.084043743	0	0	2.510733385	0	3.766634399	0	5.664823711	6.570410158
tsrna-17928	52.70842228	18.42874364	46.49462793	52.85831329	23.85196716	17.93968677	52.73288159	19.92111239	45.31858969	45.9928711
tsrna-24044	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-25470	0	0	1.291517443	0	0	0	0	0	5.664823711	3.285205079
tsrna-22352	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-25386	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-13462	2.635421114	0	0	4.404859441	1.255366693	0	0	1.992111239	0	0
tsrna-18956	7.906263342	13.00852492	7.749104656	13.21457832	7.532200156	11.95979118	11.2999032	3.984222479	5.664823711	16.42602539
tsrna-13092	0	0	1.291517443	0	0	0	0	0	5.664823711	3.285205079
tsrna-20863	0	0	0	0	0	0	7.533268798	1.992111239	0	0
tsrna-10272	10.54168446	0	3.874552328	0	0	0	0	0	16.99447113	3.285205079
tsrna-03941	0	0	2.583034885	0	0	0	0	1.992111239	0	0
tsrna-12865	0	0	0	0	0	0	0	1.992111239	0	3.285205079
tsrna-26026	0	0	0	0	1.255366693	0	0	3.984222479	11.32964742	0
tsrna-01561	7.906263342	2.168087487	0	0	2.510733385	0	0	5.976333718	0	0
tsrna-15879	76.4272123	16.26065615	12.91517443	22.0242972	13.80903362	29.89947796	41.43297839	7.968444958	5.664823711	16.42602539
tsrna-15970	0	0	3.874552328	8.809718882	1.255366693	0	0	1.992111239	5.664823711	0
tsrna-03966	0	1.084043743	6.457587213	4.404859441	0	0	11.2999032	1.992111239	0	6.570410158
tsrna-08853	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-19601	34.26047448	11.92448118	25.83034885	39.64373497	18.83050039	29.89947796	37.66634399	53.78700347	56.64823711	26.28164063
tsrna-21260	13.17710557	3.25213123	9.040622098	17.61943776	11.29830023	17.93968677	26.36644079	23.90533487	45.31858969	13.14082032
tsrna-25718	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-17232	0	1.084043743	0	0	1.255366693	0	0	0	0	3.285205079
tsrna-02731	15.81252668	11.92448118	28.41338374	88.09718882	23.85196716	11.95979118	18.833172	39.84222479	186.9391825	9.855615237
tsrna-14751	0	0	2.583034885	0	2.510733385	0	3.766634399	1.992111239	0	0
tsrna-19012	2.635421114	1.084043743	5.16606977	0	10.04293354	5.979895591	7.533268798	5.976333718	5.664823711	6.570410158
tsrna-10652	5.270842228	1.084043743	2.583034885	8.809718882	2.510733385	5.979895591	3.766634399	1.992111239	11.32964742	9.855615237
tsrna-19969	2.635421114	1.084043743	2.583034885	0	1.255366693	5.979895591	15.0665376	3.984222479	5.664823711	6.570410158
tsrna-11556	10.54168446	2.168087487	1.291517443	8.809718882	2.510733385	0	11.2999032	1.992111239	28.32411855	6.570410158
tsrna-21501	7.906263342	1.084043743	6.457587213	4.404859441	10.04293354	0	0	9.960556197	0	9.855615237
tsrna-15118	10.54168446	1.084043743	0	0	0	0	3.766634399	0	0	3.285205079
tsrna-01524	0	1.084043743	1.291517443	0	0	0	0	0	0	0
tsrna-14588	0	1.084043743	0	0	0	0	0	0	0	0
tsrna-14870	0	1.084043743	0	0	1.255366693	0	0	1.992111239	0	0
tsrna-04746	0	0	0	0	0	0	0	0	5.664823711	0
tsrna-16121	0	1.084043743	0	8.809718882	1.255366693	0	0	1.992111239	5.664823711	0
tsrna-22162	0	0	1.291517443	0	0	0	0	0	5.664823711	0
tsrna-07008	0	0	0	0	0	0	0	1.992111239	0	0
tsrna-23569	268.8129536	58.53836214	167.8972675	101.3117671	130.558136	269.0953016	323.9305583	139.4477868	368.2135412	315.3796876
tsrna-07640	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-03940	23.71879003	7.588306203	20.66427908	8.809718882	17.5751337	17.93968677	52.73288159	13.94477868	16.99447113	22.99643555
tsrna-13077	13.17710557	0	5.16606977	13.21457832	2.510733385	0	7.533268798	3.984222479	0	6.570410158
tsrna-13519	0	1.084043743	0	0	1.255366693	0	0	0	0	0
tsrna-12911	0	0	0	0	1.255366693	0	0	1.992111239	0	0
tsrna-04306	5.270842228	1.084043743	3.874552328	8.809718882	1.255366693	0	0	3.984222479	0	6.570410158
tsrna-06491	0	0	1.291517443	0	2.510733385	5.979895591	7.533268798	1.992111239	28.32411855	0
tsrna-10084	0	0	1.291517443	0	0	0	0	0	0	0
tsrna-15371	0	0	2.583034885	0	1.255366693	0	0	0	0	0
tsrna-00618	5.270842228	0	1.291517443	0	0	5.979895591	3.766634399	0	0	3.285205079
tsrna-12711	18.4479478	11.92448118	25.83034885	66.07289161	25.10733385	0	15.0665376	23.90533487	28.32411855	22.99643555
tsrna-26474	0	0	0	0	2.510733385	0	0	3.984222479	0	0
