GeneID	ACF001	ACF002	ACF004	ACF006	ALI001	ALI003	ALI006	ALI007
"KRT19"	18837.0	26011.0	22067.0	4131.0	16385.0	17308.0	10930.0	14863.0
"KRT18"	10948.0	14122.0	10675.0	1229.0	8363.0	8582.0	5950.0	7664.0
"KRT17"	0.0	0.0	0.0	2.0	499.0	2.0	0.0	0.0
"KRT16"	0.0	58.0	0.0	48.0	0.0	0.0	0.0	0.0
"KRT15"	107.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
"TRIP10"	502.0	796.0	441.0	191.0	278.0	373.0	265.0	394.0
"TRIP11"	0.0	155.0	0.0	200.0	0.0	0.0	65.0	119.0
"TRIP12"	877.0	972.0	95.0	1815.0	133.0	243.0	372.0	286.0
"TRIP13"	0.0	0.0	0.0	74.0	0.0	36.0	38.0	71.0
"RP11-532N4.2"	0.0	0.0	17.0	18.0	0.0	0.0	0.0	59.0
"OIP5-AS1"	132.0	112.0	72.0	223.0	0.0	80.0	42.0	58.0
"CMTR1"	74.0	559.0	1.0	366.0	0.0	60.0	74.0	158.0
"KRT6C"	99.0	0.0	0.0	91.0	0.0	0.0	1.0	0.0
"CA14"	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0
"SEC13P1"	0.0	0.0	0.0	0.0	1.0	0.0	84.0	0.0
"KRT6B"	0.0	0.0	0.0	0.0	0.0	22.0	0.0	34.0
"CMTR2"	1.0	57.0	16.0	307.0	0.0	0.0	0.0	94.0
"KRT6A"	0.0	66.0	0.0	0.0	0.0	0.0	34.0	0.0
"CA13"	0.0	8.0	0.0	0.0	0.0	121.0	0.0	0.0
"KRT71"	0.0	0.0	0.0	66.0	0.0	0.0	0.0	74.0
"TSC2"	932.0	1624.0	811.0	771.0	196.0	528.0	636.0	657.0
"TSC1"	266.0	587.0	143.0	178.0	334.0	0.0	66.0	103.0
"KRT77"	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0
"KRT76"	0.0	0.0	0.0	74.0	0.0	55.0	0.0	0.0
"KRT75"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0
"KRT74"	0.0	45.0	51.0	26.0	87.0	0.0	21.0	0.0
"RP11-843A23.1"	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0
"KRT72"	0.0	0.0	0.0	26.0	0.0	103.0	0.0	0.0
"LOC644060"	0.0	0.0	0.0	0.0	553.0	0.0	0.0	0.0
"ISCU"	385.0	357.0	281.0	658.0	165.0	84.0	144.0	352.0
"KRT40"	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0
"COBLL1"	124.0	64.0	0.0	91.0	0.0	0.0	0.0	8.0
"LOC644090"	0.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0
"ACBD7"	0.0	0.0	47.0	32.0	0.0	40.0	0.0	15.0
"BTNL8"	0.0	14.0	93.0	0.0	0.0	0.0	0.0	33.0
"ACBD6"	83.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0
"ACBD5"	29.0	53.0	85.0	47.0	71.0	191.0	31.0	23.0
"OR11J7P"	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
"ACBD4"	265.0	618.0	216.0	204.0	323.0	62.0	1.0	266.0
"BTNL3"	301.0	299.0	147.0	0.0	50.0	408.0	340.0	368.0
"BTNL2"	0.0	130.0	0.0	0.0	0.0	1.0	0.0	0.0
"MRGBP"	2.0	96.0	67.0	279.0	172.0	75.0	140.0	151.0
"RP11-452H21.4"	0.0	0.0	30.0	25.0	0.0	0.0	0.0	0.0
"CYP4F59P"	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0
"ACBD3"	132.0	448.0	28.0	501.0	1.0	0.0	163.0	38.0
"LOC644083"	0.0	0.0	0.0	0.0	0.0	0.0	73.0	1.0
"SCYL3"	7.0	0.0	0.0	100.0	0.0	41.0	0.0	114.0
"MIR34B"	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
"LOC100462648"	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0
"KAAG1"	0.0	115.0	0.0	0.0	0.0	0.0	1.0	119.0
"THA1P"	82.0	0.0	1.0	66.0	0.0	63.0	0.0	0.0
"CA5B"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0
"LOC343165"	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0
"SCYL2"	0.0	60.0	71.0	39.0	44.0	68.0	79.0	95.0
"SCYL1"	996.0	1551.0	284.0	599.0	184.0	811.0	446.0	1312.0
"TSFM"	173.0	413.0	65.0	174.0	13.0	92.0	51.0	409.0
"JAGN1"	153.0	231.0	210.0	73.0	96.0	1.0	66.0	270.0
"TSG1"	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0
"HSH2D"	108.0	573.0	454.0	492.0	548.0	333.0	445.0	414.0
"LOC441528"	0.0	93.0	0.0	0.0	0.0	0.0	0.0	1.0
"LOC100423044"	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0
"PRTFDC1"	0.0	0.0	40.0	0.0	7.0	27.0	0.0	0.0
"KRT82"	0.0	0.0	0.0	0.0	0.0	92.0	127.0	0.0
"SASH3"	1507.0	1782.0	145.0	3973.0	601.0	255.0	730.0	967.0
"KRT81"	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0
"KRT80"	72.0	19.0	0.0	72.0	0.0	0.0	50.0	87.0
"TUFT1"	0.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0
"RP11-483E7.1"	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0
"TSIX"	69.0	83.0	0.0	267.0	0.0	48.0	5.0	0.0
"KRT85"	0.0	0.0	0.0	54.0	0.0	69.0	0.0	0.0
"LOC284395"	0.0	0.0	0.0	75.0	0.0	0.0	0.0	47.0
"KRT84"	0.0	0.0	71.0	48.0	0.0	0.0	0.0	23.0
"U2AF1L4"	110.0	366.0	105.0	225.0	2.0	311.0	91.0	174.0
"KRT83"	0.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0
"GMDS"	1604.0	1921.0	1187.0	568.0	1890.0	875.0	618.0	900.0
"SASH1"	0.0	87.0	0.0	0.0	318.0	0.0	0.0	0.0
"CMTM7"	170.0	164.0	0.0	0.0	0.0	0.0	100.0	331.0
"AC125421.1"	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0
"CMTM3"	485.0	193.0	0.0	437.0	84.0	116.0	83.0	36.0
"CMTM4"	87.0	114.0	88.0	317.0	105.0	259.0	74.0	76.0
"CMTM5"	1.0	457.0	138.0	268.0	0.0	0.0	0.0	123.0
"CMTM6"	0.0	104.0	0.0	412.0	122.0	3.0	24.0	99.0
"OOSP2"	0.0	0.0	16.0	0.0	0.0	29.0	0.0	0.0
"GDAP1"	0.0	105.0	0.0	42.0	0.0	60.0	0.0	0.0
"GDAP2"	44.0	224.0	0.0	120.0	0.0	75.0	138.0	77.0
"TSHR"	0.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0
"MIR380"	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0
"CMTM1"	0.0	0.0	1.0	0.0	0.0	20.0	73.0	154.0
"CMTM2"	0.0	61.0	75.0	65.0	0.0	0.0	55.0	79.0
"LOC100423060"	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0
"TSKS"	73.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0
"GMFB"	123.0	194.0	90.0	221.0	0.0	0.0	104.0	13.0
"TUBBP6"	0.0	0.0	131.0	129.0	0.0	0.0	0.0	0.0
"OR11K2P"	0.0	153.0	0.0	28.0	0.0	15.0	0.0	0.0
"GMFG"	604.0	1493.0	340.0	2566.0	995.0	125.0	232.0	525.0
"LOC284578"	0.0	0.0	49.0	0.0	0.0	0.0	46.0	0.0
"TUBBP3"	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0
"TUBBP9"	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
"LOC101928770"	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
"LOC101928774"	0.0	0.0	0.0	0.0	5.0	82.0	0.0	0.0
"ISM2"	0.0	0.0	0.0	8.0	0.0	56.0	0.0	0.0
"TSKU"	0.0	330.0	128.0	46.0	219.0	356.0	26.0	158.0
"ISLR"	381.0	412.0	146.0	0.0	0.0	224.0	270.0	190.0
"HIST3H2BB"	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0
"LOC101928788"	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0
"LOC101928789"	0.0	0.0	0.0	0.0	0.0	0.0	155.0	0.0
"LOC101928786"	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
"LOC101928787"	0.0	0.0	0.0	0.0	0.0	146.0	0.0	1.0
"ISL1"	0.0	0.0	73.0	0.0	0.0	0.0	14.0	0.0
"LOC101928785"	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0
"LOC284581"	0.0	0.0	0.0	88.0	0.0	10.0	0.0	0.0
"POM121L6P"	74.0	87.0	0.0	60.0	0.0	272.0	173.0	146.0
"ISL2"	0.0	49.0	0.0	0.0	30.0	0.0	0.0	0.0
"C1QBPP"	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CTAGE4"	0.0	0.0	67.0	1.0	0.0	59.0	44.0	0.0
"TMEM126A"	0.0	0.0	73.0	0.0	0.0	54.0	98.0	0.0
"CTAGE8"	0.0	42.0	0.0	0.0	0.0	0.0	0.0	24.0
"CTAGE6"	1.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
"TMEM126B"	53.0	165.0	0.0	0.0	48.0	0.0	2.0	0.0
"PLA2G3"	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
"MRPS36P1"	0.0	0.0	0.0	0.0	212.0	0.0	0.0	0.0
"PLA2G5"	0.0	79.0	0.0	0.0	0.0	86.0	61.0	0.0
"MRPS36P2"	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
"PLA2G6"	398.0	346.0	171.0	62.0	797.0	208.0	243.0	322.0
"PLA2G7"	0.0	0.0	0.0	55.0	0.0	35.0	101.0	0.0
"LOC101928794"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0
"RHOT2"	2262.0	1046.0	1112.0	1307.0	1646.0	1196.0	572.0	1642.0
"RHOT1"	0.0	79.0	64.0	75.0	0.0	142.0	0.0	0.0
"SYNDIG1"	0.0	0.0	0.0	171.0	1.0	0.0	0.0	0.0
"TSLP"	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0
"CYP4F2"	0.0	0.0	97.0	90.0	0.0	0.0	79.0	37.0
"CYP4F3"	0.0	0.0	0.0	46.0	1.0	59.0	0.0	48.0
"RP11-399K21.14"	0.0	0.0	104.0	0.0	0.0	40.0	0.0	59.0
"PGA3"	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
"LOC102577426"	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
"ZNF497"	0.0	0.0	0.0	52.0	0.0	0.0	102.0	0.0
"KGFLP2"	1.0	101.0	34.0	43.0	0.0	13.0	0.0	44.0
"ZNF496"	588.0	580.0	87.0	145.0	2.0	131.0	56.0	334.0
"ANXA8L1"	1.0	0.0	0.0	50.0	0.0	56.0	0.0	1.0
"ZNF492"	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0
"ZNF491"	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0
"ZNF490"	0.0	120.0	0.0	187.0	0.0	55.0	56.0	35.0
"MED19"	180.0	55.0	0.0	0.0	143.0	0.0	34.0	0.0
"MED16"	3343.0	2112.0	1069.0	1778.0	2577.0	1128.0	812.0	1604.0
"MED15"	654.0	1378.0	1902.0	734.0	302.0	927.0	694.0	1483.0
"MED18"	188.0	160.0	193.0	0.0	1.0	192.0	23.0	244.0
"MED17"	0.0	83.0	0.0	101.0	0.0	52.0	0.0	83.0
"MED12"	174.0	555.0	12.0	289.0	0.0	50.0	237.0	226.0
"MECP2"	284.0	651.0	178.0	618.0	178.0	146.0	329.0	294.0
"MED11"	0.0	155.0	0.0	0.0	491.0	132.0	0.0	16.0
"MED14"	47.0	87.0	82.0	1.0	1.0	135.0	64.0	101.0
"MED13"	306.0	371.0	48.0	529.0	193.0	59.0	240.0	252.0
"MECOM"	214.0	284.0	88.0	295.0	163.0	35.0	40.0	121.0
"MED10"	400.0	235.0	145.0	262.0	221.0	1.0	0.0	382.0
"TSPO"	4348.0	8341.0	4484.0	4100.0	3574.0	4207.0	2012.0	2864.0
"ZNF488"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0
"POM121L1P"	52.0	0.0	105.0	229.0	49.0	0.0	0.0	0.0
"ZNF487"	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0
"ZNF484"	0.0	0.0	0.0	113.0	0.0	25.0	0.0	71.0
"ZNF483"	101.0	0.0	1.0	0.0	0.0	136.0	51.0	48.0
"RMI2"	6.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0
"CNOT6L"	248.0	113.0	199.0	181.0	0.0	56.0	147.0	171.0
"RMI1"	0.0	26.0	0.0	0.0	0.0	0.0	23.0	92.0
"ZNF480"	231.0	98.0	0.0	1.0	2.0	77.0	61.0	78.0
"MIR759"	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
"MED27"	230.0	68.0	113.0	334.0	0.0	65.0	8.0	213.0
"GMIP"	1370.0	2518.0	144.0	4064.0	843.0	206.0	795.0	696.0
"MED26"	74.0	427.0	0.0	328.0	326.0	0.0	1.0	29.0
"MED29"	855.0	525.0	219.0	342.0	0.0	493.0	122.0	423.0
"PGM2L1"	0.0	0.0	0.0	98.0	0.0	0.0	46.0	0.0
"MED28"	199.0	61.0	1.0	381.0	0.0	77.0	54.0	137.0
"MED23"	53.0	157.0	0.0	111.0	51.0	81.0	1.0	13.0
"MIR764"	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0
"MED22"	365.0	415.0	223.0	541.0	616.0	238.0	531.0	411.0
"MED25"	2.0	266.0	43.0	239.0	311.0	84.0	50.0	85.0
"MIR762"	76.0	338.0	123.0	114.0	123.0	67.0	231.0	169.0
"MED24"	377.0	162.0	404.0	362.0	94.0	0.0	74.0	327.0
"MED21"	0.0	0.0	0.0	13.0	0.0	138.0	0.0	34.0
"MED20"	169.0	368.0	0.0	254.0	374.0	0.0	82.0	0.0
"ZNF479"	0.0	96.0	0.0	40.0	0.0	0.0	0.0	0.0
"ISPD"	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
"ZNF474"	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0
"SOCS5P1"	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0
"SOCS5P2"	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
"ZNF473"	161.0	132.0	138.0	0.0	0.0	0.0	102.0	189.0
"ZNF471"	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0
"ZNF470"	0.0	0.0	31.0	9.0	208.0	0.0	0.0	91.0
"SOCS5P3"	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0
"CRCT1"	0.0	50.0	0.0	0.0	0.0	0.0	0.0	113.0
"SOCS5P4"	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0
"GCATP1"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0
"TSR3"	941.0	1190.0	1150.0	1469.0	660.0	574.0	529.0	697.0
"MIR769"	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0
"POM121L3P"	0.0	0.0	0.0	37.0	0.0	0.0	40.0	0.0
"ZNF469"	0.0	163.0	0.0	177.0	0.0	84.0	1.0	0.0
"ZNF468"	0.0	49.0	1.0	238.0	302.0	0.0	81.0	16.0
"ZNF467"	670.0	439.0	9.0	1093.0	0.0	59.0	236.0	137.0
"ZNF462"	1.0	0.0	1.0	255.0	0.0	143.0	65.0	0.0
"ZNF461"	0.0	0.0	0.0	117.0	0.0	0.0	0.0	7.0
"ZNF460"	104.0	84.0	16.0	105.0	0.0	0.0	74.0	0.0
"NUDT22"	1951.0	1971.0	493.0	1073.0	1427.0	357.0	195.0	809.0
"ST7-AS2"	56.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
"NUDT21"	56.0	258.0	16.0	591.0	0.0	73.0	412.0	19.0
"TAOK3"	0.0	368.0	1.0	298.0	359.0	33.0	1.0	26.0
"TAOK1"	122.0	173.0	0.0	598.0	0.0	0.0	98.0	367.0
"TAOK2"	632.0	1451.0	329.0	1131.0	388.0	432.0	82.0	237.0
"TSR2"	707.0	286.0	349.0	845.0	256.0	440.0	125.0	158.0
"TSR1"	120.0	385.0	223.0	129.0	0.0	81.0	43.0	2.0
"ZNF454"	0.0	99.0	0.0	41.0	0.0	0.0	0.0	0.0
"ZNF451"	374.0	359.0	44.0	5.0	0.0	11.0	21.0	163.0
"DMBT1P1"	0.0	0.0	0.0	29.0	0.0	0.0	76.0	0.0
"NAB1"	654.0	542.0	0.0	333.0	0.0	198.0	257.0	13.0
"GMNN"	0.0	91.0	151.0	39.0	0.0	0.0	0.0	78.0
"NAB2"	140.0	294.0	0.0	546.0	424.0	114.0	10.0	211.0
"NUDT11"	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0
"RP11-81N13.1"	0.0	0.0	0.0	12.0	0.0	0.0	0.0	53.0
"HMGB1P4"	0.0	0.0	0.0	2.0	0.0	40.0	0.0	0.0
"ZNF449"	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
"HMGB1P3"	0.0	0.0	35.0	0.0	0.0	38.0	0.0	0.0
"NUDT18"	0.0	229.0	87.0	252.0	298.0	377.0	280.0	296.0
"NUDT17"	0.0	0.0	59.0	53.0	0.0	0.0	0.0	100.0
"HMGB1P6"	7.0	47.0	126.0	121.0	5.0	16.0	231.0	48.0
"HMGB1P5"	0.0	100.0	4.0	0.0	314.0	18.0	16.0	1.0
"NUDT16"	413.0	1776.0	316.0	815.0	397.0	666.0	140.0	764.0
"ZNF446"	121.0	96.0	0.0	261.0	0.0	0.0	16.0	213.0
"MTPAP"	0.0	153.0	0.0	85.0	0.0	169.0	0.0	15.0
"ZNF445"	224.0	113.0	0.0	172.0	8.0	33.0	4.0	25.0
"NUDT15"	210.0	66.0	0.0	0.0	402.0	147.0	55.0	49.0
"ZNF444"	858.0	417.0	522.0	705.0	627.0	182.0	45.0	494.0
"NUDT14"	0.0	624.0	146.0	2.0	221.0	450.0	57.0	148.0
"NUDT13"	0.0	47.0	49.0	2.0	0.0	37.0	0.0	61.0
"NUDT12"	99.0	15.0	34.0	1.0	0.0	0.0	79.0	80.0
"ZNF442"	0.0	0.0	0.0	52.0	0.0	33.0	0.0	73.0
"ZNF441"	0.0	0.0	0.0	62.0	0.0	53.0	0.0	85.0
"ZNF440"	54.0	0.0	98.0	102.0	2.0	33.0	168.0	78.0
"LOC100421109"	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0
"IST1"	372.0	1298.0	198.0	632.0	263.0	162.0	705.0	485.0
"GCSHP4"	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0
"LOC100421100"	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0
"ZNF439"	0.0	0.0	0.0	0.0	0.0	122.0	0.0	63.0
"NAAA"	442.0	319.0	124.0	152.0	1.0	87.0	113.0	440.0
"ZNF438"	164.0	123.0	191.0	0.0	0.0	0.0	144.0	52.0
"ZNF436"	0.0	167.0	0.0	118.0	221.0	0.0	171.0	0.0
"GMNC"	129.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
"PLA2R1"	0.0	0.0	150.0	61.0	0.0	0.0	89.0	0.0
"ZNF433"	0.0	41.0	49.0	0.0	0.0	0.0	0.0	59.0
"ZNF432"	0.0	21.0	0.0	0.0	0.0	0.0	0.0	1.0
"ZNF430"	0.0	52.0	0.0	24.0	1.0	0.0	68.0	0.0
"GMPS"	146.0	0.0	21.0	521.0	0.0	136.0	0.0	108.0
"GMPR"	223.0	378.0	1.0	890.0	0.0	69.0	0.0	131.0
"RBM5-AS1"	183.0	0.0	0.0	28.0	0.0	0.0	0.0	107.0
"MED30"	0.0	0.0	0.0	98.0	1.0	0.0	0.0	53.0
"ZNF429"	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
"ZNF428"	431.0	603.0	101.0	833.0	638.0	165.0	124.0	276.0
"MED31"	0.0	165.0	9.0	57.0	0.0	0.0	16.0	110.0
"PGK1"	184.0	1559.0	464.0	1199.0	649.0	395.0	303.0	708.0
"ZNF426"	94.0	294.0	0.0	68.0	0.0	39.0	130.0	57.0
"BRIX1"	30.0	101.0	113.0	0.0	0.0	17.0	130.0	76.0
"ZNF425"	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0
"NAE1"	68.0	296.0	45.0	109.0	164.0	3.0	1.0	38.0
"ZNF423"	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
"NADK"	496.0	2680.0	359.0	1591.0	257.0	622.0	459.0	932.0
"ZNF420"	223.0	111.0	28.0	73.0	0.0	0.0	0.0	48.0
"ALG1L2"	0.0	88.0	0.0	161.0	0.0	0.0	2.0	0.0
"TMEM120B"	60.0	300.0	111.0	386.0	233.0	126.0	24.0	430.0
"TMEM120A"	570.0	568.0	368.0	1.0	831.0	361.0	0.0	166.0
"ARPC4"	2771.0	4395.0	1441.0	3605.0	1503.0	1407.0	1457.0	2151.0
"LOC100421126"	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
"ARPC5"	893.0	846.0	340.0	1532.0	527.0	244.0	398.0	305.0
"LOC100421125"	0.0	132.0	0.0	0.0	0.0	0.0	1.0	0.0
"LOC441904"	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
"ARPC2"	231.0	772.0	91.0	1565.0	277.0	109.0	293.0	509.0
"ZNF419"	0.0	0.0	9.0	223.0	0.0	1.0	0.0	0.0
"NACA"	2298.0	2536.0	1773.0	1252.0	2067.0	1785.0	1195.0	1531.0
"ARPC3"	1715.0	1194.0	1588.0	940.0	816.0	1245.0	951.0	627.0
"LOC100421122"	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0
"ZNF418"	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0
"ZNF417"	0.0	48.0	122.0	19.0	0.0	0.0	80.0	0.0
"LOC100421121"	0.0	47.0	0.0	41.0	453.0	0.0	0.0	97.0
"ZNF416"	0.0	50.0	0.0	109.0	7.0	0.0	0.0	71.0
"ZNF415"	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
"ZNF414"	172.0	416.0	310.0	222.0	2.0	24.0	0.0	353.0
"ZNF410"	422.0	518.0	0.0	376.0	1.0	89.0	259.0	167.0
"POM121L12"	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0
"NFYC-AS1"	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0
"ISY1"	1.0	150.0	121.0	216.0	22.0	184.0	184.0	400.0
"MIPEP"	0.0	0.0	5.0	0.0	0.0	0.0	35.0	15.0
"CIITA"	290.0	735.0	185.0	1086.0	25.0	239.0	252.0	595.0
"LOC644669"	49.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0
"NKPD1"	0.0	0.0	0.0	0.0	304.0	0.0	111.0	0.0
"MIR1270-1"	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
"ZNF408"	0.0	0.0	312.0	938.0	1.0	202.0	46.0	211.0
"ZNF407"	0.0	264.0	64.0	145.0	0.0	0.0	0.0	0.0
"PGM3"	0.0	262.0	0.0	71.0	283.0	41.0	1.0	119.0
"ZNF404"	0.0	0.0	46.0	22.0	0.0	0.0	0.0	0.0
"PGM2"	56.0	29.0	0.0	165.0	0.0	0.0	0.0	26.0
"PGM5"	0.0	389.0	1.0	510.0	472.0	138.0	0.0	66.0
"PGLS"	1495.0	2887.0	1790.0	2860.0	2118.0	716.0	235.0	1090.0
"YAF2"	163.0	80.0	59.0	170.0	0.0	28.0	43.0	108.0
"PGM1"	318.0	1096.0	515.0	348.0	761.0	421.0	339.0	244.0
"RMRP"	865.0	1446.0	1510.0	3845.0	726.0	943.0	3499.0	1858.0
"CEACAMP7"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
"CEACAMP5"	0.0	0.0	0.0	44.0	0.0	15.0	0.0	243.0
"CEACAMP1"	0.0	1.0	90.0	0.0	0.0	68.0	58.0	69.0
"STXBP5-AS1"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0
"TFIP11"	346.0	661.0	643.0	223.0	122.0	169.0	219.0	89.0
"LOC644656"	0.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0
"CEACAMP9"	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0
"LOC644661"	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0
"LOC644662"	0.0	313.0	0.0	0.0	0.0	0.0	0.0	0.0
"LOC101060400"	372.0	1068.0	442.0	12.0	311.0	356.0	513.0	494.0
"TRNAG16"	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0
"BECN1"	354.0	728.0	288.0	594.0	374.0	111.0	407.0	391.0
"LOC100653200"	259.0	510.0	209.0	0.0	0.0	123.0	21.0	166.0
"ROCK1"	169.0	1313.0	24.0	1520.0	362.0	190.0	19.0	272.0
"ROCK2"	262.0	99.0	91.0	134.0	395.0	91.0	34.0	348.0
"PPT2-EGFL8"	1.0	42.0	46.0	0.0	0.0	2.0	0.0	0.0
"ACCSL"	0.0	0.0	0.0	0.0	185.0	0.0	0.0	0.0
"FOXRED1"	365.0	398.0	118.0	723.0	266.0	79.0	73.0	538.0
"FOXRED2"	0.0	0.0	76.0	1.0	0.0	0.0	23.0	33.0
"MROH7-TTC4"	0.0	26.0	66.0	0.0	0.0	0.0	34.0	0.0
"LOC100506603"	1150.0	269.0	323.0	72.0	328.0	59.0	118.0	233.0
"LOC595101"	212.0	1.0	126.0	149.0	0.0	53.0	13.0	69.0
"POLR2J3"	50.0	227.0	0.0	1.0	0.0	0.0	0.0	40.0
"POLR2J4"	190.0	139.0	12.0	78.0	0.0	51.0	0.0	2.0
"CYP4B1"	0.0	42.0	0.0	82.0	0.0	0.0	0.0	0.0
"NAGA"	343.0	943.0	174.0	332.0	28.0	252.0	0.0	250.0
"NAGK"	441.0	819.0	157.0	1490.0	685.0	177.0	524.0	517.0
"AC095067.1"	0.0	95.0	51.0	0.0	348.0	0.0	0.0	0.0
"RMST"	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0
"NAGS"	0.0	253.0	0.0	0.0	0.0	0.0	0.0	0.0
"LDLRAD1"	0.0	77.0	0.0	57.0	0.0	0.0	0.0	0.0
"LDLRAD2"	133.0	180.0	0.0	172.0	0.0	0.0	0.0	0.0
"LDLRAD4"	147.0	0.0	0.0	151.0	1.0	0.0	0.0	0.0
"CCDC102A"	557.0	0.0	127.0	896.0	0.0	1.0	0.0	165.0
"CCDC102B"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0
"LOC100421171"	0.0	0.0	0.0	102.0	137.0	0.0	0.0	36.0
"SNRPD2"	2428.0	2491.0	1127.0	999.0	2771.0	1253.0	827.0	895.0
"LOC392485"	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0
"SNRPD1"	128.0	255.0	189.0	226.0	721.0	235.0	504.0	120.0
"RP1-290I10.5"	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
"SNRPD3"	496.0	394.0	607.0	232.0	630.0	204.0	339.0	487.0
"KRT41P"	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0
"LOC644584"	0.0	217.0	0.0	0.0	0.0	0.0	0.0	0.0
"LOC100421184"	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0
